film_id,display_title,release_year,release_month_num,primary_genre,secondary_genre,sequel_flag,director,lead_actor_1,lead_actor_2,production_house,actor_rank_score,actor_tier_proxy,director_rank_score,director_tier_proxy,budget_cr,worldwide_gross_cr,verdict_raw,financial_data_confidence
BOLLY_2017_0759_ok_jaanu,Ok Jaanu,2017,1,Action,,No,Shaad Ali,Aditya Roy Kapur,Shraddha Kapoor,"Fox Star Studios, Madras Talkies, Dharma Productions",,C,5.2612,C,27,39.23,hitFlop=2,High
BOLLY_2017_0760_coffee_with_d,Coffee with D,2017,1,Drama,,No,Vishal Mishra,Sunil Grover,Anjana Sukhani,Apex Entertainment,,,,,8.0,0.72,hitFlop=1,High
BOLLY_2017_0761_jolly_llb_2,Jolly LLB 2,2017,2,Comedy,,No,Subhash Kapoor,Akshay Kumar,Huma Qureshi,Fox Star Studios,6.3805,C,,,80,197.33,hitFlop=4,High
BOLLY_2017_0762_u_me_aur_ghar,"U, Me Aur Ghar",2017,2,Drama,,No,Abhay Chhabra,Omkar Kapoor,Simran Kaur Mundi,Web Talkies,,D,,,,,,Missing/Partial
BOLLY_2017_0763_running_shaadi,Running Shaadi,2017,2,Comedy,,No,Amit Roy,Taapsee Pannu,Amit Sadh,Rising Sun Films,,B,,,8.5,1.34,hitFlop=1,High
BOLLY_2017_0764_the_ghazi_attack,The Ghazi Attack,2017,2,Action,,No,Sankalp Reddy,Rana Daggubati,Taapsee Pannu,"Dharma Productions, PVP Cinema",,B,,,15,34.53,hitFlop=4,High
BOLLY_2017_0765_irada,Irada,2017,2,Thriller,,No,Aparnaa Singh,Naseeruddin Shah,Arshad Warsi,Irada Entertainment,3.7695,D,,,7.5,1.1,hitFlop=1,High
BOLLY_2017_0766_rangoon,Rangoon,2017,2,Drama,,No,Vishal Bhardwaj,Kangana Ranaut,Shahid Kapoor,"Viacom 18 Motion Pictures, Nadiadwala Grandson Entertainment",4.3605,D,3.6423,D,80,41.04,hitFlop=1,High
BOLLY_2017_0767_wedding_anniversary,Wedding Anniversary,2017,2,Drama,,No,Shekhar S Jha,Nana Patekar,Mahie Gill,V K Productions,4.0525,D,,,,0.24,,Low
BOLLY_2017_0768_mona_darling,Mona Darling,2017,2,Thriller,,No,Shashi Sudigala,Anshuman Jha,Divya Menon,First Ray Films,,D,,,,0.13,,Missing/Partial
BOLLY_2017_0769_commando_2,Commando 2,2017,3,Action,,No,Deven Bhojani,Vidyut Jammwal,Adah Sharma,Pen Studios,,D,,,26,39.04,hitFlop=3,High
BOLLY_2017_0770_jeena_isi_ka_naam_hai,Jeena Isi Ka Naam Hai,2017,3,Drama,,No,Keshhav Panneriy,Arbaaz Khan,Ashutosh Rana,Bibia Films Pvt. Ltd.,2.5366,D,,,,,,Missing/Partial
BOLLY_2017_0771_aa_gaya_hero,Aa Gaya Hero,2017,3,Action,,No,Dipankar Senapati,Govinda,Ashutosh Rana,Mangal Tara T.V & Films,4.7856,D,,,8.5,1.39,hitFlop=1,High
BOLLY_2017_0772_trapped,Trapped,2017,3,Drama,,No,Vikramaditya Motwane,Rajkummar Rao,Geetanjali Thapa,Phantom Films,3.9271,D,,,5,3.53,hitFlop=1,High
BOLLY_2017_0773_mantra,Mantra,2017,3,Drama,,No,Nicholas Kharkongor,Rajat Kapoor,Lushin Dubey,"Nikhil Chaudhary, Filmart Productions, North East Films, Shri Production, Zenyth Media House",2.737,D,,,,,,Missing/Partial
BOLLY_2017_0774_machine,Machine,2017,3,Romance,,No,Abbas–Mustan,Mustafa Burmawalla,Kiara Advani,Pen India Limited,,C,,,30,3.48,hitFlop=1,High
BOLLY_2017_0775_phillauri,Phillauri,2017,3,Comedy,,No,Anshai Lal,Anushka Sharma,Diljit Dosanjh,"Fox Star Studios, Clean Slate Films",6.3761,C,,,29,46.6,hitFlop=3,High
BOLLY_2017_0776_anaarkali_of_aarah,Anaarkali of Aarah,2017,3,Comedy,,No,Avinash Das,Swara Bhaskar,,Promodome Motion Pictures,,,,,5.75,1.48,hitFlop=1,High
BOLLY_2017_0777_naam_shabana,Naam Shabana,2017,3,Action,,No,Shivam Nair,Taapsee Pannu,Prithviraj Sukumaran,"T-Series Films, Reliance Entertainment",,B,,,25,56.09,hitFlop=4,High
BOLLY_2017_0778_laali_ki_shaadi_mein_laaddoo_deewana,Laali Ki Shaadi Mein Laaddoo Deewana,2017,4,Comedy,,No,Manish Harishankar,Vivaan Shah,Akshara Haasan,Star Entertainment Worldwide,,B,,,20,0.8099999999999999,hitFlop=1,High
BOLLY_2017_0779_mirza_juuliet,Mirza Juuliet,2017,4,Drama,,No,Rajesh Ram Singh,Darshan Kumar,Pia Bajpai,Shemaroo Entertainment,,D,,,,0.95,,Low
BOLLY_2017_0780_mukti_bhawan,Mukti Bhawan,2017,4,Drama,,No,Shubhashish Bhutiani,Adil Hussain,Lalit Behl,Red Carpet Moving Pictures,,,,,,,,Missing/Partial
BOLLY_2017_0781_saanjh,Saanjh,2017,4,Drama,,No,Ajay Saklani,,,Silent Hills Studio,,,,,,,,Missing/Partial
BOLLY_2017_0782_begum_jaan,Begum Jaan,2017,4,Drama,,No,Srijit Mukherji,Vidya Balan,Ila Arun,"Vishesh Films, Shree Venkatesh Films",6.0471,C,,,19,30.6,hitFlop=3,High
BOLLY_2017_0783_noor,Noor,2017,4,Comedy,,No,Sunhil Sippy,Sonakshi Sinha,Purab Kohli,T-Series Films,6.9519,A,,,24,11.64,hitFlop=1,High
BOLLY_2017_0784_ek_thi_rani_aisi_bhi,Ek Thi Rani Aisi Bhi,2017,4,Drama,,No,Gulbahar Singh,Hema Malini,Vinod Khanna,Rajmata Vijayaraje Scindia Smirit Trust,,D,,,,,,Missing/Partial
BOLLY_2017_0785_maatr,Maatr,2017,4,Thriller,,No,Ashtar Sayed,Raveena Tandon,,CDB Musical Production,2.465,B,,,21,93.9,hitFlop=5,High
BOLLY_2017_0786_mantostaan,Mantostaan,2017,5,Drama,,No,Rahat Kazmi,Raghubir Yadav,Virendra Saxena,"Rahat Kazmi Films, Tariq Kan Productions, Aaditya Pratap Singh Entertainments",,,1.0545,D,,,,Missing/Partial
BOLLY_2017_0787_meri_pyaari_bindu,Meri Pyaari Bindu,2017,5,Comedy,,No,Akshay Roy,Ayushmann Khurrana,Parineeti Chopra,Yash Raj Films,,D,,,22,17.79,hitFlop=1,High
BOLLY_2017_0788_sarkar_3,Sarkar 3,2017,5,Drama,,No,Ram Gopal Varma,Amitabh Bachchan,Jackie Shroff,Amitabh Bachchan Corporation,7.0113,B,3.7435,D,36.0,20.54,hitFlop=1,High
BOLLY_2017_0789_half_girlfriend,Half Girlfriend,2017,5,Drama,,No,Mohit Suri,Arjun Kapoor,Shraddha Kapoor,"Balaji Motion Pictures, ALT Entertainment",6.5059,C,4.931,D,58,97.7,hitFlop=3,High
BOLLY_2017_0790_jattu_engineer,Jattu Engineer,2017,5,Comedy,,No,Gurmeet Ram Rahim Singh,Gurmeet Ram Rahim Singh,,Hakikat Entertainment Pvt. Ltd.,,,,,9,7.2,hitFlop=1,High
BOLLY_2017_0791_thodi_thodi_si_manmaaniyan,Thodi Thodi Si Manmaaniyan,2017,5,Drama,,No,Aditya Sarpotdar,Shrenu Parikh,Shilpa Tulaskar,"NH 8 Production, Jumping Tomato & Marketing Pvt Ltd",,,,,,,,Missing/Partial
BOLLY_2017_0792_a_death_in_the_gunj,A Death in the Gunj,2017,6,Drama,,No,Konkona Sen Sharma,Vikrant Massey,Ranvir Shorey,PVR Pictures,,A,,,,1.3699999999999999,,Low
BOLLY_2017_0793_sweetiee_weds_nri,Sweetiee Weds NRI,2017,6,Comedy,,No,Hasnain Hyderabadwala,Himansh Kohli,Zoya Afroz,"Asmiy Entertainment, Grand Motion Picture",,,1.3466,D,,,,Missing/Partial
BOLLY_2017_0794_flat_211,Flat 211,2017,6,Drama,,No,Sunil Sanjan,,,Ajha Global Entertainment,,,,,,,,Missing/Partial
BOLLY_2017_0795_dear_maya,Dear Maya,2017,6,Comedy,,No,Sunaina Bhatnagar,Manisha Koirala,,"Wave Cinemas, Bake My Cake Films",2.7949,D,,,,0.22,,Missing/Partial
BOLLY_2017_0796_raabta,Raabta,2017,6,Action,,No,Dinesh Vijan,Sushant Singh Rajput,Kriti Sanon,"T-Series Films, Maddock Films",,C,,,47.0,33.7,hitFlop=1,High
BOLLY_2017_0797_behen_hogi_teri,Behen Hogi Teri,2017,6,Comedy,,No,Ajay K Pannalal,Rajkummar Rao,Shruti Haasan,OddBall Motion Pictures,3.9271,D,,,13.0,2.76,hitFlop=1,High
BOLLY_2017_0798_bachche_kachche_sachche,Bachche Kachche Sachche,2017,6,Drama,,No,Ravi Sadasiv,Ashish Vidyarthi,Mukesh Tiwari,,,D,,,,,,Missing/Partial
BOLLY_2017_0799_love_you_family,Love You Family,2017,6,Drama,,No,Sachindra Sharma,Salman Yusuff Khan,Aksha Pardasany,Khushi Motion Pictures,,,,,,,,Missing/Partial
BOLLY_2017_0800_g_kutta_se,G Kutta Se,2017,6,Drama,,No,Rahul Dahiya,Rajbeer Singh,Neha Chauhan,SFE International Full Frame Entertainment Pvt. Ltd.,,,,,,0.9,,Low
BOLLY_2017_0801_bank_chor,Bank Chor,2017,6,Action,,No,Bumpy,Riteish Deshmukh,Vivek Oberoi,Y-Films,,D,,,15,9.85,hitFlop=1,High
BOLLY_2017_0802_ek_haseena_thi_ek_deewana_tha,Ek Haseena Thi Ek Deewana Tha,2017,6,Romance,,No,Suneel Darshan,Upen Patel,,Shree Krishna International,,,1.706,D,,,,Missing/Partial
BOLLY_2017_0803_mom,Mom,2017,7,Drama,,No,Ravi Udyawar,Sridevi,Akshaye Khanna,Zee Studios,,C,,,30,175.7,hitFlop=5,High
BOLLY_2017_0804_guest_iin_london,Guest iin London,2017,7,Comedy,,No,Ashwni Dhir,Kartik Aaryan,Kriti Kharbanda,Panorama Studios,,D,,,,10.64,,Low
BOLLY_2017_0805_jagga_jasoos,Jagga Jasoos,2017,7,Comedy,,No,Anurag Basu,Ranbir Kapoor,Katrina Kaif,"Walt Disney Pictures, UTV Motion Pictures",7.6986,B,5.1314,C,131,86.85,hitFlop=1,High
BOLLY_2017_0806_shab,Shab,2017,5,Drama,,No,Onir,Raveena Tandon,Sanjay Suri,"WSG Pictures, Anticlock Films",2.465,B,,,10.0,32,hitFlop=5,High
BOLLY_2017_0807_lipstick_under_my_burkha,Lipstick Under My Burkha,2017,7,Comedy,,No,Alankrita Shrivastava,Konkona Sen Sharma,Ratna Pathak Shah,"ALT Entertainment, Balaji Motion Pictures",2.9405,D,,,6,26.68,hitFlop=5,High
BOLLY_2017_0808_munna_michael,Munna Michael,2017,7,Action,,No,Sabbir Khan,Tiger Shroff,Nawazuddin Siddiqui,"Eros International, Next Gen Films",,B,,,41,47.2,hitFlop=2,High
BOLLY_2017_0809_raag_desh,Raag Desh,2017,7,Action,,No,Tigmanshu Dhulia,Kunal Kapoor,Amit Sadh,Rajya Sabha TV,2.3939,D,1.6059,D,0.95,0.33,hitFlop=1,High
BOLLY_2017_0810_indu_sarkar,Indu Sarkar,2017,7,Thriller,,No,Madhur Bhandarkar,Anupam Kher,Neil Nitin Mukesh,"Bhandarkar Entertainment, Mega Bollywood",3.4477,D,3.2787,D,12,6.07,hitFlop=1,High
BOLLY_2017_0811_mubarakan,Mubarakan,2017,7,Drama,,No,Anees Bazmee,Anil Kapoor,Arjun Kapoor,Sony Pictures Networks Productions,5.6087,C,5.6076,C,65,93.24,hitFlop=2,High
BOLLY_2017_0812_gurgaon,Gurgaon,2017,8,Thriller,,No,Shanker Raman,Akshay Oberoi,Ragini Khanna,JAR Pictures,,D,,,,6.7,,Low
BOLLY_2017_0813_jab_harry_met_sejal,Jab Harry Met Sejal,2017,8,Comedy,,No,Imtiaz Ali,Shah Rukh Khan,Anushka Sharma,Red Chillies Entertainment,9.2267,A,4.8838,D,90,153.43,hitFlop=3,High
BOLLY_2017_0814_bareilly_ki_barfi,Bareilly Ki Barfi,2017,8,Comedy,,No,Ashwini Iyer Tiwari,Ayushmann Khurrana,Rajkummar Rao,Junglee Pictures,,D,,,20,58.75,hitFlop=4,High
BOLLY_2017_0815_shreelancer,Shreelancer,2017,8,Drama,,No,Sandeep Mohan,Arjun Radhakrishnan,,"Tiranga Pictures, The Great Indian Travelling Cinema",,,,,,,,Missing/Partial
BOLLY_2017_0816_a_gentleman,A Gentleman,2017,8,Action,,No,Raj and D.K.,Sidharth Malhotra,Jacqueline Fernandez,Fox Star Studios,,C,,,70,38.3,hitFlop=1,High
BOLLY_2017_0817_babumoshai_bandookbaaz,Babumoshai Bandookbaaz,2017,8,Action,,No,Kushan Nandy,Nawazuddin Siddiqui,Bidita Bag,Movies By The Mob & KNKSPL,3.7877,D,,,10,12.6,hitFlop=2,High
BOLLY_2017_0818_yadvi_the_dignified_princess,Yadvi – The Dignified Princess,2017,8,Drama,,No,Jyoti Singh,Chandrachur Singh,,RVP Productions,,,,,,,,Missing/Partial
BOLLY_2017_0819_qaidi_band,Qaidi Band,2017,8,Drama,,No,Habib Faisal,Aadar Jain,Sachin,Yash Raj Films,,D,2.7399,D,,,,Missing/Partial
BOLLY_2017_0820_sniff,Sniff,2017,8,Action,,No,Amole Gupte,Monica Sehgal,Vijay Patkar,Eros International,,,,,5.0,0.95,hitFlop=1,High
BOLLY_2017_0821_baadshaho,Baadshaho,2017,9,Action,,No,Milan Luthria,Ajay Devgn,Emraan Hashmi,T-Series Films,6.8713,C,3.6283,D,90,123.5,hitFlop=2,High
BOLLY_2017_0822_shubh_mangal_saavdhan,Shubh Mangal Saavdhan,2017,9,Comedy,,No,R. S. Prasanna,Ayushmann Khurrana,Bhumi Pednekar,"Eros International, Colour Yellow Productions",,D,,,25,64.54,hitFlop=4,High
BOLLY_2017_0823_poster_boys,Poster Boys,2017,9,Comedy,,No,Shreyas Talpade,Sunny Deol,Shreyas Talpade,Sony Pictures Networks Productions,3.3809,D,,,15,30,hitFlop=4,High
BOLLY_2017_0824_daddy,Daddy,2017,9,Action,,No,Ashim Ahluwalia,Arjun Rampal,Aishwarya Rajesh,Kundalini Entertainment,3.8011,D,,,21.0,15.5,hitFlop=1,High
BOLLY_2017_0825_simran,Simran,2017,9,Drama,,No,Hansal Mehta,Kangana Ranaut,Sohum Shah,T-Series Films,4.3605,D,1.4466,D,28,27.25,hitFlop=1,High
BOLLY_2017_0826_lucknow_central,Lucknow Central,2017,9,Action,,No,Ranjit Tiwari,Farhan Akhtar,Diana Penty,Viacom 18 Motion Pictures,6.6258,D,,,30,16.95,hitFlop=1,High
BOLLY_2017_0827_patel_ki_punjabi_shaadi,Patel Ki Punjabi Shaadi,2017,9,Comedy,,No,Sanjay Chhel,Rishi Kapoor,Paresh Rawal,"Bholenath Movies, Cinekorn Entertainment",4.4084,B,,,11.0,2.54,hitFlop=1,High
BOLLY_2017_0828_newton,Newton,2017,2,Comedy,,No,Amit Masurkar,Rajkummar Rao,Pankaj Tripathi,"Eros International, Colour Yellow Productions",3.9271,D,,,10,15,hitFlop=3,High
BOLLY_2017_0829_bhoomi,Bhoomi,2017,9,Action,,No,Omung Kumar,Sanjay Dutt,Aditi Rao Hydari,T-Series Films,5.0026,C,,,31.0,14.76,hitFlop=1,High
BOLLY_2017_0830_the_final_exit,The Final Exit,2017,9,Horror,,No,Dhwanil Mehta,Kunaal Roy Kapur,Archana Shastry,Mars Entertainment,,,,,,,,Missing/Partial
BOLLY_2017_0831_jd,JD,2017,9,Drama,,No,Shailendra Pandey,Govind Namdev,Aman Verma,Shailendra Pandey Films,,,,,,,,Missing/Partial
BOLLY_2017_0832_haseena_parkar,Haseena Parkar,2017,9,Drama,,No,Apoorva Lakhia,Shraddha Kapoor,Sharman Joshi,Swiss Entertainment,3.3695,D,1.8339,D,18,9,hitFlop=1,High
BOLLY_2017_0833_chef,Chef,2017,10,Comedy,,No,Raja Krishna Menon,Saif Ali Khan,Padmapriya Janakiraman,T-Series Films,5.7211,A,,,14.7,10.6,hitFlop=1,High
BOLLY_2017_0834_babuji_ek_ticket_bambai,Babuji Ek Ticket Bambai,2017,10,Drama,,No,Arvind Tripathi,Rajpal Yadav,Sudha Chandran,Harikripa Films,2.3783,D,,,,,,Missing/Partial
BOLLY_2017_0835_ranchi_diaries,Ranchi Diaries,2017,10,Drama,,No,Sattwik Mohanty,Jimmy Sheirgill,Taaha Shah,Coconut Motion Pictures,,D,,,,,,Missing/Partial
BOLLY_2017_0836_jia_aur_jia,Jia aur Jia,2017,10,Comedy,,No,Howard Rosemeyer,Kalki Koechlin,Richa Chaddha,Bluefox Motion Pictures Pvt Ltd.,3.9852,D,,,10.0,0.87,hitFlop=1,High
BOLLY_2017_0837_rukh,Rukh,2017,10,Drama,,No,Atanu Mukherjee,Manoj Bajpayee,Smita Tambe,"Eros International, Drishyam Films",2.1847,D,,,,,,Missing/Partial
BOLLY_2017_0838_ittefaq,Ittefaq,2017,11,Drama,,No,Abhay Chopra,Sidharth Malhotra,Sonakshi Sinha,"Red Chillies Entertainment, Dharma Productions",,C,,,30,56.26,hitFlop=3,High
BOLLY_2017_0839_the_house_next_door,The House Next Door,2017,11,Horror,,No,Milind Rau,Siddharth,Andrea Jeremiah,Viacom 18 Motion Pictures,,A,,,15.0,2.31,hitFlop=1,High
BOLLY_2017_0840_ribbon,Ribbon,2017,11,Drama,,No,Rakhee Sandilya,Kalki Koechlin,Sumeet Vyas,Red Cart Films,3.9852,D,,,8.0,0.53,hitFlop=1,High
BOLLY_2017_0841_shaadi_mein_zaroor_aana,Shaadi Mein Zaroor Aana,2017,11,Comedy,,No,Ratnaa Sinha,Rajkummar Rao,Kriti Kharbanda,Vikrant Studios,3.9271,D,,,13.0,19.4,hitFlop=2,High
BOLLY_2017_0842_qarib_qarib_singlle,Qarib Qarib Singlle,2017,11,Comedy,,No,Tanuja Chandra,Irrfan Khan,Parvathy,"Zee Studios, Jar Pictures",2.9178,D,1.0907,D,,2.411,,Low
BOLLY_2017_0843_aksar_2,Aksar 2,2017,11,Thriller,,No,Ananth Narayan Mahadevan,Zareen Khan,Gautam Rode,Siddhi Vinayak Creations,,,,,9.0,7.18,hitFlop=1,High
BOLLY_2017_0844_panchlait,Panchlait,2017,11,Drama,,No,Prem Prakash Modi,Amitosh Nagpal,Yashpal Sharma,Funtime Entertainment,,D,,,,0.05,,Missing/Partial
BOLLY_2017_0845_tumhari_sulu,Tumhari Sulu,2017,11,Comedy,,No,Suresh Triveni,Vidya Balan,Manav Kaul,T-Series Films,6.0471,C,,,20,51.39,hitFlop=4,High
BOLLY_2017_0846_dil_jo_na_keh_saka,Dil Jo Na Keh Saka,2017,11,Drama,,No,Naresh Lalwani,Himansh Kohli,Priya Banerjee,Diyas Productions,,,,,10.0,0.17,hitFlop=1,High
BOLLY_2017_0847_a_daughter_s_tale_pankh,A Daughter's Tale Pankh,2017,11,Action,,No,Premraaj,Nishigandha Wad,Mehul Buch,,,,,,,,,Missing/Partial
BOLLY_2017_0848_julie_2,Julie 2,2017,11,Romance,,No,Deepak Shivdasani,Raai Laxmi,Ravi Kishan,Triumph Talkies,,D,,,8.5,3.31,hitFlop=1,High
BOLLY_2017_0849_ajji,Ajji,2017,11,Drama,,No,Devashish Makhija,Sudhir Pandey,,Yoodlee Films,,,,,3.5,8.5,hitFlop=4,High
BOLLY_2017_0850_kadvi_hawa,Kadvi Hawa,2017,11,Drama,,No,Nila Madhab Panda,Sanjay Mishra,Ranvir Shorey,Drishyam Films,2.494,D,,,6.0,8.7,hitFlop=2,High
BOLLY_2017_0851_saankal,Saankal,2017,8,Drama,,No,Dedipya Joshii,Tanima Bhattacharya,Chetan Sharma,Pisceann Pictures,,,,,,,,Missing/Partial
BOLLY_2017_0852_tera_intezaar,Tera Intezaar,2017,12,Drama,,No,Raajeev Waalia,Arbaaz Khan,Sunny Leone,Bageshree Films,2.5366,D,,,11.0,0.95,hitFlop=1,High
BOLLY_2017_0853_firangi,Firangi,2017,12,Comedy,,No,Rajiv Dhingra,Kapil Sharma,Varun Badola,K9 Films,,,,,25,10,hitFlop=1,High
BOLLY_2017_0854_fukrey_returns,Fukrey Returns,2017,12,Comedy,,No,Mrighdeep Singh Lamba,Pulkit Samrat,Priya Anand,Excel Entertainment,,C,,,22,112.3,hitFlop=5,High
BOLLY_2017_0855_sallu_ki_shaadi,Sallu Ki Shaadi,2017,12,Action,,No,Mohammad Israr Ansari,,,"Aman Film Production, Angel's Production, Brosis Production House, Worldwide Records",,,,,,,,Missing/Partial
BOLLY_2017_0856_monsoon_shootout,Monsoon Shootout,2017,5,Action,,No,Amit Kumar,Nawazuddin Siddiqui,Vijay Varma,"Sikhya Entertainment, AKFPL, DAR Motion Pictures, Arte",3.7877,D,,,12.0,0.9,hitFlop=1,High
BOLLY_2018_0857_1921,1921,2018,1,Horror,,No,Vikram Bhatt,Zareen Khan,Karan Kundra,Reliance Entertainment,,,2.9028,D,15,22.8,hitFlop=3,High
BOLLY_2018_0858_kaalakaandi,Kaalakaandi,2018,1,Comedy,,No,Akshat Verma,Saif Ali Khan,Isha Talwar,"Cinestaan Film Company, Flying Unicorn Entertainment, Immoral Police",5.7211,A,,,18.0,6.15,hitFlop=1,High
BOLLY_2018_0859_mukkabaaz,Mukkabaaz,2018,1,Drama,,No,Anurag Kashyap,Vineet Kumar Singh,Ravi Kishan,"Eros International, Colour Yellow Productions",,D,3.0408,D,12.0,10.51,hitFlop=1,High
BOLLY_2018_0860_phir_se,Phir Se...,2018,1,Comedy,,No,Kunal Kohli,Jennifer Winget,Rajit Kapur,Bombay Film Company,,,4.0747,D,,,,Missing/Partial
BOLLY_2018_0861_my_birthday_song,My Birthday Song,2018,1,Thriller,,No,Samir Soni,Sanjay Suri,Nora Fatehi,Kahwa entertainment,1.9321,D,,,3.0,0.07,hitFlop=1,High
BOLLY_2018_0862_vodka_diaries,Vodka Diaries,2018,1,Thriller,,No,Kushal Srivastava,Kay Kay Menon,Mandira Bedi,K'Scope Entertainment Pvt Ltd & Vishalraj Films & Production Pvt Ltd,2.6256,D,,,7.0,1.26,hitFlop=1,High
BOLLY_2018_0863_nirdosh,Nirdosh,2018,1,Thriller,,No,Pradeep Rangwani,Arbaaz Khan,Manjari Fadnis,UV Films,2.5366,D,,,8.0,1.53,hitFlop=1,High
BOLLY_2018_0864_union_leader,Union Leader,2018,1,Drama,,No,Sanjay Patel,Rahul Bhat,Tillotama Shome,Dim Light Pictures,,D,,,,,,Missing/Partial
BOLLY_2018_0865_padmaavat,Padmaavat,2018,1,Action,,No,Sanjay Leela Bhansali,Shahid Kapoor,Deepika Padukone,"Paramount Pictures, Viacom 18 Motion Pictures, Bhansali Productions",5.7659,C,4.922,D,180,572,hitFlop=5,High
BOLLY_2018_0866_pad_man,Pad Man,2018,2,Comedy,,No,R. Balki,Akshay Kumar,Sonam Kapoor,"Columbia Pictures, KriArj Entertainment, Cape of Good Films",6.3805,C,,,76.0,207.73,hitFlop=4,High
BOLLY_2018_0867_love_per_square_foot,Love per Square Foot,2018,2,Comedy,,No,Anand Tiwari,Vicky Kaushal,Angira Dhar,"RSVP Movies, Netflix",,D,,,5.0,,,Missing/Partial
BOLLY_2018_0868_aiyaary,Aiyaary,2018,2,Drama,,No,Neeraj Pandey,Sidharth Malhotra,Manoj Bajpayee,"Plan C Studios, Reliance Entertainment, Pen Studios",,C,,,65,34.07,hitFlop=1,High
BOLLY_2018_0869_kuchh_bheege_alfaaz,Kuchh Bheege Alfaaz,2018,2,Drama,,No,Onir,Geetanjali Thapa,,Yoodlee Films,,D,,,2.0,0.09,hitFlop=1,High
BOLLY_2018_0870_sonu_ke_titu_ki_sweety,Sonu Ke Titu Ki Sweety,2018,2,Comedy,,No,Luv Ranjan,Kartik Aaryan,Nushrat Bharucha,"T-Series Films, Luv Films",,D,,,25,152,hitFlop=5,High
BOLLY_2018_0871_pari,Pari,2018,3,Horror,,No,Prosit Roy,Anushka Sharma,Parambrata Chatterjee,"Clean Slate Films, KriArj Entertainment",6.3761,C,,,30,41.4,hitFlop=2,High
BOLLY_2018_0872_veerey_ki_wedding,Veerey Ki Wedding,2018,3,Comedy,,No,Ashu Trikha,Pulkit Samrat,Jimmy Sheirgill,Panorama Studios,,C,1.1186,D,16.0,5.1,hitFlop=1,High
BOLLY_2018_0873_hate_story_iv,Hate Story IV,2018,3,Thriller,,No,Vishal Pandya,Urvashi Rautela,Vivan Bhatena,T-Series Films,,,,,21,26.6,hitFlop=2,High
BOLLY_2018_0874_dil_juunglee,Dil Juunglee,2018,3,Comedy,,No,Aleya Sen,Saqib Saleem,Tapsee Pannu,Pooja Entertainment,,,,,1.0,1.3,hitFlop=2,High
BOLLY_2018_0875_3_storeys,3 Storeys,2018,3,Drama,,No,Arjun Mukerjee,Richa Chaddha,Pulkit Samrat,Excel Entertainment,,C,,,11.0,3.19,hitFlop=1,High
BOLLY_2018_0876_raid,Raid,2018,3,Action,,No,Raj Kumar Gupta,Ajay Devgn,Ileana D'Cruz,"T-Series Films, Panorama Studios",6.8713,C,4.6076,D,40,153.62,hitFlop=5,High
BOLLY_2018_0877_hichki,Hichki,2018,3,Comedy,,No,Siddharth P Malhotra,Rani Mukerji,,Yash Raj Films,3.932,D,,,20,209.72,hitFlop=5,High
BOLLY_2018_0878_baaghi_2,Baaghi 2,2018,3,Action,,No,Ahmed Khan,Tiger Shroff,Disha Patani,"Fox Star Studios, Nadiadwala Grandson Entertainment",,B,,,59,258,hitFlop=5,High
BOLLY_2018_0879_blackmail,Blackmail,2018,4,Comedy,,No,Abhinay Deo,Irrfan Khan,Kirti Kulhari,T-Series Films,2.9178,D,,,18,28.81,hitFlop=3,High
BOLLY_2018_0880_missing,Missing,2018,4,Thriller,,No,Mukul Abhyankar,Tabu,Manoj Bajpayee,"Anand Pandit Motion Pictures, Sri Adhikari Brothers, Friday Filmworks, Abundantia Entertainment",5.0682,C,,,,0.85,,Low
BOLLY_2018_0881_october,October,2018,4,Drama,,No,Shoojit Sircar,Varun Dhawan,Banita Sandhu,Rising Sun Films,4.74,D,3.8135,D,33,58.41,hitFlop=3,High
BOLLY_2018_0882_mercury,Mercury,2018,4,Thriller,,No,Karthik Subbaraj,Prabhu Deva,Sananth Reddy,"Pen Studios, Stone Bench Films",,,,,,,,Missing/Partial
BOLLY_2018_0883_beyond_the_clouds,Beyond the Clouds,2018,4,Drama,,No,Majid Majidi,Ishaan Khatter,Malavika Mohanan,Zee Studios,,,,,6.0,2.87,hitFlop=1,High
BOLLY_2018_0884_nanu_ki_jaanu,Nanu Ki Jaanu,2018,4,Comedy,,No,Faraz Haider,Patralekhaa,Abhay Deol,Inbox Pictures,,D,,,15,4.12,hitFlop=1,High
BOLLY_2018_0885_daas_dev,Daas Dev,2018,4,Thriller,,No,Sudhir Mishra,Richa Chaddha,Aditi Rao Hydari,"Saptrishi Cinevision, Storm Motion Pictures",,D,1.6302,D,20.0,1.52,hitFlop=1,High
BOLLY_2018_0886_meri_nimmo,Meri Nimmo,2018,4,Drama,,No,M.M Shanklya,Anjali Patil,,"Eros International, Colour Yellow Productions",,,,,,,,Missing/Partial
BOLLY_2018_0887_102_not_out,102 Not Out,2018,5,Comedy,,No,Umesh Shukla,Amitabh Bachchan,Rishi Kapoor,Sony Pictures India,7.0113,B,,,35,115.3,hitFlop=5,High
BOLLY_2018_0888_omerta,Omerta,2018,5,Drama,,No,Hansal Mehta,Rajkummar Rao,,"Swiss Entertainment, Karma Features",3.9271,D,1.4466,D,18,4.49,hitFlop=1,High
BOLLY_2018_0889_raazi,Raazi,2018,5,Romance,,No,Meghna Gulzar,Vicky Kaushal,Alia Bhatt,"Junglee Pictures, Dharma Productions",,D,,,35,190,hitFlop=5,High
