film_id,canonical_title,display_title,release_year,release_month,release_month_num,release_date,primary_genre,secondary_genre,all_genres,sequel_flag,remake_flag,director,lead_actor_1,lead_actor_2,cast_list,writer_list,production_house,actor_rank_score,actor_tier_proxy,director_rank_score,director_tier_proxy,budget_cr,budget_usd,worldwide_gross_cr,worldwide_gross_usd,domestic_gross_cr,domestic_gross_usd,opening_day_cr,opening_weekend_cr,runtime_minutes,imdb_id,imdb_rating,content_score_clarity,content_score_novelty,content_score_execution,content_score_originality,content_score_structure,content_score_pacing,content_score_engagement,content_score_authenticity,verdict_raw,financial_data_confidence,is_synthetic,source,data_version,last_updated
BOLLY_2005_2127_sarkar,Sarkar,Sarkar,2005,July,7,2005-07-01,Action,Crime,Action | Crime | Drama,No,,Ram Gopal Varma,Amitabh Bachchan,Abhishek Bachchan,Amitabh Bachchan | Abhishek Bachchan | Kay Kay Menon | Supriya Pathak,Manish Gupta,,7.0113,B,3.7435,D,,,,,,,,,,tt0432047,7.6,,,,,,,,,hitFlop=5,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2128_sehar,Sehar,Sehar,2005,,,,Action,Crime,Action | Crime | Drama,No,,Kabeer Kaushik,Arshad Warsi,Pankaj Kapur,Arshad Warsi | Pankaj Kapur | Mahima Chaudhry | Sushant Singh,Kabeer Kaushik,,3.5596,D,1.2309,D,,,,,,,,,,tt0477857,7.7,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2129_shaadi_no_1,Shaadi No. 1,Shaadi No. 1,2005,November,11,2005-11-03,Comedy,,Comedy,No,,David Dhawan,Fardeen Khan,Zayed Khan,Fardeen Khan | Zayed Khan | Sharman Joshi | Esha Deol,,,2.8821,D,4.7408,D,,,,,,,,,,tt0449389,3.5,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2130_shabd,Shabd,Shabd,2005,February,2,2005-02-04,Drama,Thriller,Drama,No,,Leena Yadav,Sanjay Dutt,Aishwarya Rai Bachchan,Sanjay Dutt | Aishwarya Rai Bachchan | Zayed Khan | Aakash Pandey,Sutapa Sikdar (dialogue) | Leena Yadav (screenplay) | Leena Yadav (story),,5.0026,C,,,,,,,,,,,,tt0409527,5.1,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2131_shabnam_mausi,Shabnam Mausi,Shabnam Mausi,2005,May,5,2005-05-20,Drama,,Drama,No,,Yogesh Bharadwaj,Ashutosh Rana,Sujeet Chaubey,Ashutosh Rana | Sujeet Chaubey | Divya Desai | Jasvvant Khera,Aadesh K. Arjun | Yogesh Bharadwaj | S. Sachinder,,2.1792,D,,,,,,,,,,,,tt0459133,10.0,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2132_sheesha,Sheesha,Sheesha,2005,February,2,2005-02-11,Drama,Romance,Drama | Romance | Thriller,No,,Ashu Trikha,Neha Dhupia,Elidh MacQueen,Neha Dhupia | Elidh MacQueen | Niju Mavani | Nares Ngamseera,Sanjay Masoom (dialogue) | A. Muthu (story) | Ashu Trikha (screenplay),,2.9213,D,1.1186,D,,,,,,,,,,tt0445056,3.5,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2133_shikhar,Shikhar,Shikhar,2005,December,12,2005-12-30,Drama,Musical,Drama | Musical | Romance,No,,John Mathew Matthan,Ajay Devgn,Shahid Kapoor,Ajay Devgn | Shahid Kapoor | Bipasha Basu | Amrita Rao,Dr. Bodhisattva (dialogue) | Manohar Iyer (lyrics) | John Mathew Matthan (screenplay) | Chandrashekhar Rajit (lyrics) | Sameer (lyrics) | Anita Sarkar (lyrics) | C.K. Raajaa Chandra Sekar (lyrics) | Viju Shah (lyrics) | Mani Shankar (lyrics) | Sudhakar Sharma (lyrics) | Abbas Tyrewala (screenplay),,6.8713,C,,,,,,,,,,,,tt0475627,5.1,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2134_silsiilay,Silsiilay,Silsiilay,2005,June,6,2005-06-17,Drama,,Drama,No,,Khalid Mohamed,Tabu,Bhoomika Chawla,Tabu | Bhoomika Chawla | Riya Sen | Celina Jaitly,Khalid Mohamed (story),,5.0682,C,,,,,,,,,,,,tt0438981,4.3,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2135_sins,Sins,Sins,2005,February,2,2005-02-25,Drama,Romance,Drama | Romance,No,,Vinod Pande,Vinod Pande,Shiney Ahuja,Vinod Pande | Shiney Ahuja | Seema Rahmani,,,,,,,,,,,,,,,,tt0448121,4.2,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2136_siskiyaan,Siskiyaan,Siskiyaan,2005,September,9,2005-09-30,Drama,Thriller,Drama | Thriller,No,,Ashwini Chaudhary,Sanjay Chauhan,Neha Dhupia,Sanjay Chauhan | Neha Dhupia | Sachin Khedekar | Preeti Puri,Sanjay Chauhan | Nida Fazli (lyrics),,,,1.4475,D,,,,,,,,,,tt0466580,5.2,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2137_socha_na_tha,Socha Na Tha,Socha Na Tha,2005,March,3,2005-03-04,Romance,Comedy,Romance | Comedy,No,,Imtiaz Ali,Abhay Deol,Ayesha Takia,Abhay Deol | Ayesha Takia | Ayesha Jhulka | Apoorva Jha,Imtiaz Ali,,2.5106,D,4.8838,D,,,,,,,,,,tt0451919,7.4,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2138_ssukh,Ssukh,Ssukh,2005,June,6,2005-06-17,Comedy,Family,Comedy | Family | Romance,No,,Kirti Kumar,Aarti Chhabria,Jackie Shroff,Aarti Chhabria | Jackie Shroff | Mahesh Anand | Rana Jung Bahadur,,,1.9615,D,,,,,,,,,,,,tt0466398,6.0,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2139_a_sublime_love_story_barsaat,A Sublime Love Story: Barsaat,A Sublime Love Story: Barsaat,2005,August,8,2005-08-19,Romance,Romance,Romance,No,,Suneel Darshan,Bobby Deol,Bipasha Basu,Bobby Deol | Bipasha Basu | Priyanka Chopra | Gajendra Chouhan,Suneel Darshan (story) | Robin Bhatt (screenplay) | Shyam Goel (screenplay) | Rumi Jaffery (dialogue) | K.K. Singh (dialogue),,2.4272,D,1.706,D,,,,,,,,,,tt0444767,4.3,,,,,,,,,hitFlop=3,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2140_taj_mahal_an_eternal_love_story,Taj Mahal: An Eternal Love Story,Taj Mahal: An Eternal Love Story,2005,May,5,2006-05-01,Drama,Musical,Drama | Musical | Romance,No,,Akbar Khan,Zulfi Sayed,Sonya Jehan,Zulfi Sayed | Sonya Jehan | Kabir Bedi | Arbaaz Khan,Mohafiz Hyder (dialogue) | Akbar Khan | Fatima Meer (script) | Rajeev Mirza (dialogue),,,,,,,,,,,,,,,tt0328503,5.4,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2141_tango_charlie,Tango Charlie,Tango Charlie,2005,March,3,2005-03-25,Action,Drama,Action | Drama | War,No,,Mani Shankar,Ajay Devgn,Bobby Deol,Ajay Devgn | Bobby Deol | Sanjay Dutt | Sunil Shetty,Mani Shankar (dialogue) | Mani Shankar (screenplay),,6.8713,C,2.3406,D,,,,,,,,,,tt0444913,6.1,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2142_time_pass,Time Pass,Time Pass,2005,,,,Romance,,Romance,No,,Chander Mishra,Sherlyn Chopra,Tanaaz Currim Irani,Sherlyn Chopra | Tanaaz Currim Irani | Adi Irani | Monica Patel,Chander Mishra,,,,,,,,,,,,,,,tt0485551,1.0,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2143_u_bomsi_n_me,"U, Bomsi n Me","U, Bomsi n Me",2005,October,10,2005-10-21,Comedy,,Comedy,No,,Jairaj Padmanabhan,Bobby Bahal,Kenny Desai,Bobby Bahal | Kenny Desai | Vivek Madan | Vidya Malvade,Jairaj Padmanabhan,,,,,,,,,,,,,,,tt1569529,,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2144_vaada,Vaada,Vaada,2005,January,1,2005-01-07,Romance,Mystery,Romance | Mystery | Drama,No,,Satish Kaushik,Arjun Rampal,Zayed Khan,Arjun Rampal | Zayed Khan | Ameesha Patel | Alok Nath,Rumi Jaffery,,3.8011,D,2.6808,D,,,,,,,,,,tt0442855,5.5,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2145_vaah_life_ho_toh_aisi,Vaah! Life Ho Toh Aisi!,Vaah! Life Ho Toh Aisi!,2005,December,12,2005-12-23,Comedy,Family,Comedy | Family | Musical,No,,Mahesh Manjrekar,Shahid Kapoor,Amrita Rao,Shahid Kapoor | Amrita Rao | Sanjay Dutt | Arshad Warsi,Mahesh Manjrekar (story) | Kiran Kotrial (dialogue),,5.7659,C,1.4664,D,,,,,,,,,,tt0475645,4.7,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2146_viruddh_family_comes_first,Viruddh... Family Comes First,Viruddh... Family Comes First,2005,July,7,2005-07-22,Drama,Family,Drama,No,,Mahesh Manjrekar,Amitabh Bachchan,Sharmila Tagore,Amitabh Bachchan | Sharmila Tagore | John Abraham | Sanjay Dutt,Mahesh Manjrekar | Sanjay Pawar (dialogue) | Vinay (screenplay) | Yash (screenplay),,7.0113,B,1.4664,D,,,,,,,,,,tt0420304,7.1,,,,,,,,,hitFlop=3,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2147_waqt_the_race_against_time,Waqt: The Race Against Time,Waqt: The Race Against Time,2005,April,4,2005-04-22,Comedy,Drama,Comedy | Drama | Musical,No,,Vipul Amrutlal Shah,Amitabh Bachchan,Akshay Kumar,Amitabh Bachchan | Akshay Kumar | Priyanka Chopra | Shefali Shetty,Aatish Kapadia,,7.0113,B,3.229,D,,,,,,,,,,tt0390614,6.7,,,,,,,,,hitFlop=4,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2148_yahaan,...Yahaan,...Yahaan,2005,July,7,2005-07-29,Romance,,Romance,No,,Shoojit Sircar,Jimmy Shergill,Minissha Lamba,Jimmy Shergill | Minissha Lamba | Yashpal Sharma | Mukesh Tiwari,Sameer Kohli | Mahesh (screenplay) | Mahesh (story) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Sabapati (screenplay) | Sabapati (story),,2.7981,D,3.8135,D,,,,,,,,,,tt0473567,7.5,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2149_yehi_hai_zindagi,Yehi Hai Zindagi,Yehi Hai Zindagi,2005,January,1,2005-01-07,Action,Crime,Action | Crime | Drama,No,,Ajay Phansekar | Raam Shetty,Parvin Dabas,Benjamin Gilani,Parvin Dabas | Benjamin Gilani | Sahil Khan | Sheetal Kshirsagar,Sanjay Churmure (lyrics),,2.3191,D,,,,,,,,,,,,tt1016044,,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2005_2150_zeher,Zeher,Zeher,2005,March,3,2005-03-25,Thriller,Drama,Thriller,No,,Mohit Suri,Emraan Hashmi,Shamita Shetty,Emraan Hashmi | Shamita Shetty | Udita Goswami | Sameer Kochhar,Mahesh Bhatt (screenplay),,4.721,D,4.931,D,,,,,,,,,,tt0451983,5.6,,,,,,,,,hitFlop=4,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2151_36_china_town,36 China Town,36 China Town,2006,April,4,2006-04-21,Comedy,Mystery,Comedy | Mystery | Thriller,No,,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,Akshaye Khanna,Kareena Kapoor,Akshaye Khanna | Kareena Kapoor | Shahid Kapoor | Paresh Rawal,Shyam Goel (story) | Jitendra Parmar (dialogue) | Anurag Prapanna (dialogue),,3.3625,D,3.6411,D,,,,,,,,,,tt0477252,5.7,,,,,,,,,hitFlop=5,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2152_aap_ki_khatir,Aap Ki Khatir,Aap Ki Khatir,2006,August,8,2006-08-25,Romance,,Romance,No,,Dharmesh Darshan,Akshaye Khanna,Priyanka Chopra,Akshaye Khanna | Priyanka Chopra | Ameesha Patel | Dino Morea,Sunil Munshi,,3.3625,D,1.7248,D,,,,,,,,,,tt0810058,3.9,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2153_ahista_ahista,Ahista Ahista,Ahista Ahista,2006,August,8,2006-08-18,Drama,Romance,Drama | Romance,No,,Shivam Nair,Abhay Deol,Soha Ali Khan,Abhay Deol | Soha Ali Khan | Shayan Munshi | Murad Ali,Imtiaz Ali (story) | Arif Ali (dialogue) | Rajiv b Menon (additional dialogue),,2.5106,D,,,,,,,,,,,,tt0831840,6.9,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2154_aksar,Aksar,Aksar,2006,February,2,2006-02-03,Drama,Romance,Drama | Romance,No,,Anant Mahadevan,Rajat Bedi,Till Dilumière,Rajat Bedi | Till Dilumière | Udita Goswami | Hendrik Greis,Anant Mahadevan (story),,2.3624,D,1.8139,D,,,,,,,,,,tt0476729,5.0,,,,,,,,,hitFlop=5,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2155_ankahee,Ankahee,Ankahee,2006,May,5,2006-05-19,Drama,Romance,Drama | Romance | Thriller,No,,Vikram Bhatt,Aftab Shivdasani,Ameesha Patel,Aftab Shivdasani | Ameesha Patel | Esha Deol | Amin Hajee,Vikram Bhatt (screenplay) | Vikram Bhatt | Girish Dhamija (dialogue) | Vinay (screenplay) | Yash (screenplay),,2.7284,D,2.9028,D,,,,,,,,,,tt0495022,4.7,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2156_anthony_kaun_hai,Anthony Kaun Hai?,Anthony Kaun Hai?,2006,August,8,2006-08-04,Comedy,Thriller,Comedy | Thriller,No,,Raj Kaushal,Sanjay Dutt,Arshad Warsi,Sanjay Dutt | Arshad Warsi | Minissha Lamba | Anusha Dhandekar,Soumik Sen,,5.0026,C,,,,,,,,,,,,tt0800981,,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2157_apna_sapna_money_money,Apna Sapna Money Money,Apna Sapna Money Money,2006,November,11,2006-11-10,Comedy,Musical,Comedy | Musical | Romance,No,,Sangeeth Sivan,Bobby Darling,Ritesh Deshmukh,Bobby Darling | Ritesh Deshmukh | Avtar Gill | Vrajesh Hirjee,Sangeeth Sivan (story),,,,2.7482,D,,,,,,,,,,tt0493437,5.4,,,,,,,,,hitFlop=5,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2158_aryan_unbreakable,Aryan: Unbreakable,Aryan: Unbreakable,2006,December,12,2006-12-15,Drama,,Drama,No,,Abhishek Kapoor,Sohail Khan,Sneha Ullal,Sohail Khan | Sneha Ullal | Inder Kumar | Farida Jalal,Abhishek Kapoor,,3.2917,D,4.0376,D,,,,,,,,,,tt0454396,4.4,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2159_baabul,Baabul,Baabul,2006,December,12,2006-12-08,Drama,Family,Drama | Family | Romance,No,,Ravi Chopra,Amitabh Bachchan,Salman Khan,Amitabh Bachchan | Salman Khan | Hema Malini | John Abraham,Ravi Chopra (story) | Achala Nagar | Sameer (lyrics),,7.0113,B,,,,,,,,,,,,tt0419468,5.4,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2160_banaras,Banaras,Banaras,2006,April,4,2006-04-07,Musical,Drama,Musical | Drama,No,,Pankaj Parashar,Urmila Matondkar,Ashmit Patel,Urmila Matondkar | Ashmit Patel | Dimple Kapadia | Raj Babbar,Javed Siddiqui (dialogue) | L.C. Singh,,2.6966,D,1.2133,D,,,,,,,,,,tt0449189,6.3,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2161_bhagam_bhag,Bhagam Bhag,Bhagam Bhag,2006,December,12,2006-12-22,Comedy,Mystery,Comedy | Mystery | Romance,No,,Priyadarshan,Akshay Kumar,Govinda,Akshay Kumar | Govinda | Paresh Rawal | Lara Dutta,Neeraj Vora,,6.3805,C,3.8472,D,,,,,,,,,,tt0805184,6.6,,,,,,,,,hitFlop=6,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2162_chingaari,Chingaari,Chingaari,2006,February,2,2006-02-17,Drama,,Drama,No,,Kalpana Lajmi,Sushmita Sen,Mithun Chakraborty,Sushmita Sen | Mithun Chakraborty | Anuj Sawhney | Ila Arun,Bhupen Hazarika (story) | Kalpana Lajmi (dialogue) | Kalpana Lajmi (screenplay),,3.1708,D,1.0034,D,,,,,,,,,,tt0454429,4.7,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2163_chup_chup_ke,Chup Chup Ke,Chup Chup Ke,2006,June,6,2006-06-09,Comedy,Drama,Comedy | Drama | Romance,No,,Priyadarshan | Kookie V. Gulati,Kareena Kapoor,Shahid Kapoor,Kareena Kapoor | Shahid Kapoor | Paresh Rawal | Neha Dhupia,Priyadarshan (story) | Neeraj Vora (dialogue),,8.0906,B,3.8472,D,,,,,,,,,,tt0464160,6.9,,,,,,,,,hitFlop=4,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2164_corporate,Corporate,Corporate,2006,July,7,2006-07-07,Drama,,Drama,No,,Madhur Bhandarkar,Bipasha Basu,Kay Kay Menon,Bipasha Basu | Kay Kay Menon | Raj Babbar | Rajat Kapoor,Madhur Bhandarkar (screenplay) | Ajay Monga (screenplay) | Sandeep Nath (lyrics) | Niranjan Patwardhan (additional screenplay) | Manoj Tyagi (screenplay),,4.5712,D,3.2787,D,,,,,,,,,,tt0488381,6.6,,,,,,,,,hitFlop=4,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2165_darwaza_bandh_rakho,Darwaza Bandh Rakho,Darwaza Bandh Rakho,2006,August,8,2006-08-04,Comedy,Crime,Comedy | Crime | Drama,No,,J.D. Chakravarthi,Ishrat Ali,Abhay Bhargav,Ishrat Ali | Abhay Bhargav | Snehal Dabi | Divya Dutta,J.D. Chakravarthi (screenplay) | Snehal Dabi (dialogue) | Musharaff Ali Khan (story) | Nitin Raikwar (lyrics),,1.6681,D,,,,,,,,,,,,tt0471646,5.4,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2166_dhoom_2,Dhoom:2,Dhoom:2,2006,November,11,2006-11-24,Action,Thriller,Action | Thriller,Yes,,Sanjay Gadhvi,Abhishek Bachchan,Uday Chopra,Abhishek Bachchan | Uday Chopra | Hrithik Roshan | Aishwarya Rai Bachchan,Vijay Krishna Acharya (screenplay) | Vijay Krishna Acharya (dialogue) | Aditya Chopra (story),,5.2079,C,4.3755,D,,,,,,,,,,tt0441048,6.5,,,,,,,,,hitFlop=8,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2167_dil_diya_hai,Dil Diya Hai,Dil Diya Hai,2006,September,9,2006-09-08,Drama,Romance,Drama | Romance | Thriller,No,,Aditya Datt,Emraan Hashmi,Ashmit Patel,Emraan Hashmi | Ashmit Patel | Geeta Basra | Mithun Chakraborty,Mudassar Aziz (screenplay) | Aditya Datt | Vinay Mudgil (screenplay) | Neeraj Pathak (screenplay) | Sameer (lyrics),,4.721,D,1.7076,D,,,,,,,,,,tt0814082,3.9,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2168_don,Don,Don,2006,October,10,2006-10-20,Action,Crime,Action | Crime | Thriller,Yes,,Farhan Akhtar,Shah Rukh Khan,Priyanka Chopra,Shah Rukh Khan | Priyanka Chopra | Arjun Rampal | Isha Koppikar,Salim Khan (based on an original screenplay by) | Javed Akhtar (based on an original screenplay by) | Farhan Akhtar,,9.2267,A,5.7197,C,,,,,,,,,,tt0461936,7.1,,,,,,,,,hitFlop=6,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2169_dor,Dor,Dor,2006,September,9,2006-09-22,Drama,,Drama,No,,Nagesh Kukunoor,Ayesha Takia,Shreyas Talpade,Ayesha Takia | Shreyas Talpade | Gul Panag | Girish Karnad,Nagesh Kukunoor (screenplay) | Nagesh Kukunoor (story) | Mir Ali Husain (story) | T.A. Razak,,2.9636,D,1.4685,D,,,,,,,,,,tt0824316,7.9,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2170_family_ties_of_blood,Family: Ties of Blood,Family: Ties of Blood,2006,January,1,2006-01-12,Action,Crime,Action | Crime | Drama,No,,Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,Amitabh Bachchan | Akshay Kumar | Bhoomika Chawla | Aryeman Ramsay,Rajat Arora (screenwriter) | Tigmanshu Dhulia (dialogue) | Shridhar Raghavan (screenplay) | Ashok Rawat (script & story) | Rajkumar Santoshi (dialogue) | Rajkumar Santoshi (screenplay) | Shaktimaan Talwar (story),,7.0113,B,2.744,D,,,,,,,,,,tt0437182,5.7,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2171_fanaa,Fanaa,Fanaa,2006,May,5,2006-05-26,Drama,Musical,Drama | Musical | Romance,No,,Kunal Kohli,Aamir Khan,Kajol,Aamir Khan | Kajol | Rishi Kapoor | Tabu,Shibani Bathija (screenplay) | Shibani Bathija (story) | Shibani Bathija,,10.0,A,4.0747,D,,,,,,,,,,tt0439662,7.1,,,,,,,,,hitFlop=7,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2172_fight_club_members_only,Fight Club: Members Only,Fight Club: Members Only,2006,February,2,2006-02-17,Action,Comedy,Action | Comedy,No,,Vikram Chopra,Sunil Shetty,Sohail Khan,Sunil Shetty | Sohail Khan | Zayed Khan | Dino Morea,Vikram Chopra (screenplay) | Sohail Khan (dialogue) | Sohail Khan (screenplay) | Sohail Khan (story) | Mayur Puri (dialogue),,3.3073,D,,,,,,,,,,,,tt0456413,3.5,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2173_gangster,Gangster,Gangster,2006,April,4,2006-04-28,Crime,Drama,Crime | Drama | Mystery,No,,Anurag Basu,Kangana Ranaut,Shiney Ahuja,Kangana Ranaut | Shiney Ahuja | Emraan Hashmi | Gulshan Grover,Mahesh Bhatt (story) | Girish Dhamija (dialogue) | Anurag Basu (screenplay),,4.3605,D,5.1314,C,,,,,,,,,,tt0495032,7.2,,,,,,,,,hitFlop=5,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2174_golmaal_fun_unlimited,Golmaal: Fun Unlimited,Golmaal: Fun Unlimited,2006,July,7,2006-07-14,Comedy,Comedy,Comedy,No,,Rohit Shetty,Ajay Devgn,Arshad Warsi,Ajay Devgn | Arshad Warsi | Sharman Joshi | Tusshar Kapoor,Neeraj Vora,,6.8713,C,6.8376,C,,,,,,,,,,tt0495034,7.4,,,,,,,,,hitFlop=6,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2175_humko_deewana_kar_gaye,Humko Deewana Kar Gaye,Humko Deewana Kar Gaye,2006,April,4,2006-04-14,Romance,Romance,Romance,No,,Raj Kanwar,Akshay Kumar,Katrina Kaif,Akshay Kumar | Katrina Kaif | Bipasha Basu | Bhagyashree,Sudhanshu Dube (additional dialogue) | Raj Kanwar,,6.3805,C,3.0499,D,,,,,,,,,,tt0444840,5.2,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2176_humko_tumse_pyaar_hai,Humko Tumse Pyaar Hai,Humko Tumse Pyaar Hai,2006,February,2,2006-02-24,Romance,Thriller,Romance | Thriller,No,,Bunty Soorma,Arjun Rampal,Ameesha Patel,Arjun Rampal | Ameesha Patel | Bobby Deol | Achint Kaur,Ashok Roy (screenplay) | Javed Siddiqui (dialogue) | Bunty Soorma (story),,3.8011,D,,,,,,,,,,,,tt0314186,5.3,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2177_i_see_you,I See You,I See You,2006,December,12,2006-12-29,Comedy,Drama,Comedy | Drama | Romance,No,,Vivek b Agrawal,Arjun Rampal,Vipasha Agarwal,Arjun Rampal | Vipasha Agarwal | Chunky Pandey | Boman Irani,Vivek b Agrawal (story) | Suresh Nair (screenplay) | Niranjan Iyengar (dialogue),,3.8011,D,,,,,,,,,,,,tt0857381,4.4,,,,,,,,,hitFlop=1,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2178_jaan_e_mann_let_s_fall_in_love_again,Jaan-E-Mann: Let's Fall in Love... Again,Jaan-E-Mann: Let's Fall in Love... Again,2006,October,10,2006-10-20,Musical,Romance,Musical | Romance,No,,Shirish Kunder,Salman Khan,Akshay Kumar,Salman Khan | Akshay Kumar | Preity Zinta | Anupam Kher,Shirish Kunder (dialogue) | Shirish Kunder (screenplay) | Shirish Kunder (story),,9.2082,A,,,,,,,,,,,,tt0456481,6.1,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2179_jawani_diwani_a_youthful_joyride,Jawani Diwani: A Youthful Joyride,Jawani Diwani: A Youthful Joyride,2006,January,1,2006-01-06,Romance,,Romance,No,,Manish Sharma,Emraan Hashmi,Celina Jaitly,Emraan Hashmi | Celina Jaitly | Hrishitaa Bhatt | Mahesh Manjrekar,Pradeep Tiwari (dialogue) | Pradeep Tiwari (story),,4.721,D,,,,,,,,,,,,tt0485466,2.9,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2180_kabhi_alvida_naa_kehna,Kabhi Alvida Naa Kehna,Kabhi Alvida Naa Kehna,2006,August,8,2006-08-11,Drama,Romance,Drama,No,,Karan Johar,Shah Rukh Khan,Rani Mukerji,Shah Rukh Khan | Rani Mukerji | Amitabh Bachchan | Preity Zinta,Karan Johar (story) | Shibani Bathija (screenplay) | Karan Johar (screenplay) | Niranjan Iyengar (dialogue),,9.2267,A,7.1046,B,,,,,,,,,,tt0449999,6.0,,,,,,,,,hitFlop=5,Missing/Partial,,wikipedia,2.0,2026-07-02
BOLLY_2006_2181_kabul_express,Kabul Express,Kabul Express,2006,December,12,2006-12-15,Action,Comedy,Action | Comedy | Drama,No,,Kabir Khan,John Abraham,Arshad Warsi,John Abraham | Arshad Warsi | Salman Shahid | Hanif Hum Ghum,Kabir Khan | Sandeep Srivastava (additional dialogue),,7.1193,B,6.8237,C,,,,,,,,,,tt0770214,6.8,,,,,,,,,hitFlop=2,Missing/Partial,,wikipedia,2.0,2026-07-02
